ZIPCODE,TIME1,TIME2,VIS1,VIS2,XRN1,XRN2,XRN3,XRN4,XRN5,VAR1,VAR2,VAR3,VAR4,VAR5,TRN_AMT,TOTAL_TRN_AMT,TRN_TYPE
675,10,10,0,0,1,1,1,0,1,3,1,12.808,10,0,38.85,38.85,LEGIT
655,20,20,0,0,0,0,0,0,2,3,0,28.144,18,3,49.95,49.95,LEGIT
114,0,0,0,0,0,0,0,0,1,0,0,28.904,18,0,38.85,38.85,FRAUD
675,6,6,0,0,0,0,0,0,1,3,0,7.032,22,0,12.95,12.95,LEGIT
649,10,10,0,0,0,0,0,0,1,2,1,3.976,17,2,12.95,12.95,FRAUD
625,21,21,0,0,0,0,0,0,1,2,0,38.696,26,0,12.95,12.95,FRAUD
670,22,22,0,1,0,1,1,0,1,3,1,37.416,15,0,31.08,31.08,FRAUD
111,19,19,0,0,0,1,1,0,1,3,0,15.168,25,0,49.95,49.95,LEGIT
679,5,5,0,0,1,0,0,0,1,2,1,30.76,7,2,38.85,38.85,FRAUD
664,0,0,1,0,1,0,1,0,1,3,1,33.632,9,9,12.95,12.95,LEGIT
669,16,16,0,0,0,1,1,0,1,2,0,29.248,13,0,39.96,39.96,LEGIT
120,14,14,0,0,1,0,0,0,2,3,0,34.456,9,4,12.95,12.95,LEGIT
450,2,2,0,0,0,1,0,0,1,2,0,20.104,25,0,38.85,38.85,LEGIT
193,12,12,0,0,1,0,0,0,1,3,0,-0.08,28,0,49.95,49.95,LEGIT
128,17,17,0,0,1,1,0,0,1,0,1,-23.112,11,4,39.96,39.96,FRAUD
685,12,12,0,0,0,0,0,0,1,3,1,-73.4,19,3,12.95,12.95,LEGIT
655,14,14,0,0,1,0,0,0,1,3,0,7.184,7,1,12.95,12.95,FRAUD
649,20,20,0,0,1,0,0,0,1,1,0,16.576,10,0,12.95,12.95,FRAUD
614,12,12,0,0,1,1,0,0,1,3,0,-16.456,20,3,49.95,49.95,LEGIT
670,18,18,0,0,0,1,0,0,1,3,1,12.872,24,0,12.95,12.95,LEGIT
614,6,6,0,0,0,0,0,0,1,3,0,0.736,6,3,10.36,10.36,LEGIT
655,17,17,0,0,0,0,0,0,2,3,1,15.672,6,0,12.95,12.95,FRAUD
123,21,21,0,0,1,1,0,0,1,2,0,-49.536,13,0,12.95,12.95,LEGIT
685,14,14,0,0,1,1,1,0,2,3,0,34.376,6,0,10.36,10.36,FRAUD
115,15,15,1,0,0,1,0,0,1,3,1,29.656,11,0,38.85,38.85,FRAUD
634,12,12,0,0,1,0,0,0,1,3,1,21.864,15,4,11.65,11.65,LEGIT
685,17,17,0,0,1,1,1,0,1,1,1,9.872,8,0,12.95,12.95,FRAUD
308,15,15,0,0,0,1,1,0,1,3,0,18.336,19,0,38.85,38.85,LEGIT
683,15,15,0,0,0,0,0,0,1,4,1,45.376,24,0,0,0,FRAUD
675,9,10,0,0,0,1,0,0,1,3,0,-28.8,20,0,38.85,38.85,LEGIT
107,16,16,0,0,1,0,0,0,2,3,0,7.288,9,6,12.95,12.95,LEGIT
614,14,14,0,0,0,0,0,0,1,3,1,18.68,13,0,49.95,49.95,FRAUD
398,17,17,0,0,0,1,1,0,1,2,1,-14.064,27,0,12.95,12.95,FRAUD
453,8,8,0,0,0,1,1,0,1643,4,1,-58.04,9,4,0,0,FRAUD
683,12,12,0,0,0,1,1,0,1,4,1,46.936,17,0,0,0,FRAUD
103,19,19,0,0,0,0,0,0,1,3,1,58.824,15,4,38.85,38.85,LEGIT
108,9,9,0,0,1,0,0,0,7,2,0,10.768,9,0,12.95,12.95,LEGIT
452,20,20,0,0,1,1,0,0,2,3,1,21.384,9,1,12.95,12.95,LEGIT
683,19,19,0,0,0,0,0,0,1,3,0,18.216,21,0,39.96,39.96,FRAUD
644,17,17,0,0,0,0,0,0,1,3,1,33.92,10,0,12.95,12.95,FRAUD
685,7,7,0,0,1,1,1,0,1,2,0,4.856,8,2,12.95,12.95,LEGIT
108,2,2,0,0,0,1,1,0,1,3,0,11.288,11,0,12.95,12.95,LEGIT
112,14,14,0,0,0,0,0,0,1,3,0,-11.504,24,0,49.95,49.95,LEGIT
355,11,11,0,1,1,1,0,0,1,2,1,8.848,19,0,38.85,38.85,LEGIT
453,12,12,1,0,0,0,0,0,1,3,1,33.24,22,0,12.95,12.95,LEGIT
601,19,19,0,0,1,0,0,0,2,4,0,25.312,9,0,12.95,12.95,LEGIT
614,10,10,0,0,1,1,0,0,1,2,1,-69.2,9,9,38.85,38.85,LEGIT
430,16,16,0,0,1,0,0,0,1,3,0,1.152,7,0,12.95,12.95,FRAUD
450,13,13,0,0,1,1,0,0,1,2,1,22.368,14,0,38.85,38.85,LEGIT
614,16,16,0,0,1,0,0,1,1,4,1,14.24,9,9,12.95,12.95,LEGIT
386,9,9,0,0,0,1,0,0,1,3,1,-42.08,14,0,49.95,49.95,FRAUD
656,15,15,0,0,1,1,0,0,1,3,0,6.12,10,0,11.01,11.01,FRAUD
119,17,17,0,0,1,0,0,0,1,2,1,-2.808,6,0,12.95,12.95,LEGIT
649,10,10,0,0,1,0,0,0,3,3,0,32.632,12,2,12.95,12.95,FRAUD
105,14,14,0,0,0,0,0,0,1,3,0,5.752,9,0,49.95,49.95,LEGIT
685,13,13,0,0,0,0,0,0,1,3,1,18.968,19,0,12.95,12.95,FRAUD
685,10,10,0,1,1,0,1,0,1,1,1,-70.136,10,0,25.9,25.9,LEGIT
693,8,8,0,0,1,1,0,0,1,3,1,-37.856,19,0,12.95,12.95,FRAUD
625,14,14,0,0,1,1,1,1,3,3,0,0.24,6,0,10.36,10.36,FRAUD
108,16,16,0,0,1,0,0,0,2,3,0,33.104,9,3,38.85,38.85,LEGIT
655,19,19,0,0,1,1,1,0,1,3,0,45.712,10,2,12.95,12.95,LEGIT
675,14,14,0,0,1,0,0,0,1,3,0,-27.904,7,0,49.95,49.95,LEGIT
656,19,18,0,0,1,1,0,0,1,3,0,30.304,10,2,10.36,10.36,FRAUD
166,17,17,0,0,0,0,1,0,1,3,0,59.216,17,2,12.95,12.95,LEGIT
675,13,14,0,0,0,1,1,0,1,2,0,26.232,17,2,38.85,38.85,LEGIT
685,16,16,0,0,0,0,1,0,1,3,1,33.776,27,0,12.95,12.95,FRAUD
450,23,23,0,0,1,1,0,0,1,3,1,25.944,9,2,25.9,25.9,FRAUD
649,9,9,0,0,0,1,0,0,1,0,0,-12.192,18,5,38.85,38.85,FRAUD
649,2,2,0,0,0,0,0,0,1,2,1,-84.992,18,0,38.85,38.85,FRAUD
672,14,14,0,0,0,0,0,0,1,2,0,-22.944,21,3,31.08,31.08,LEGIT
649,14,14,0,0,0,0,1,0,1,2,0,42.696,17,1,38.85,38.85,LEGIT
166,7,7,0,0,1,1,0,0,1,3,0,1.88,7,0,11.01,11.01,FRAUD
125,3,3,0,0,0,0,0,0,1,3,1,15.24,14,3,12.95,12.95,LEGIT
614,18,18,0,0,0,0,0,0,2,3,0,-11.424,25,0,49.95,49.95,LEGIT
655,22,22,0,0,1,1,0,0,1,2,1,10.696,6,0,38.85,38.85,FRAUD
672,7,7,0,0,0,0,0,0,1,0,0,35.728,22,0,38.85,38.85,LEGIT
675,20,20,0,0,0,1,0,0,1,3,1,34.488,16,0,12.95,12.95,LEGIT
648,14,14,0,0,1,0,0,0,1,3,0,16.184,7,0,38.85,38.85,LEGIT
398,11,11,0,0,0,1,0,0,2,3,1,12.632,6,0,12.95,12.95,LEGIT
688,20,20,0,0,1,0,0,0,2,3,0,36.072,22,0,12.95,12.95,LEGIT
685,12,12,0,0,1,0,0,0,2,3,0,34.744,26,0,11.01,11.01,LEGIT
656,10,10,0,0,1,0,0,0,3,3,0,35.296,10,4,12.95,12.95,FRAUD
116,0,0,0,0,1,1,1,0,1,0,0,42.84,8,2,12.95,12.95,LEGIT
166,13,13,1,0,0,1,0,0,1,3,1,20.048,16,0,12.95,12.95,LEGIT
685,21,20,0,0,0,1,0,0,1,3,1,-50.056,18,2,12.95,12.95,LEGIT
683,15,15,0,0,0,0,0,0,1,0,1,-31.616,21,0,10.36,10.36,FRAUD
602,12,12,0,0,0,0,0,0,2,2,0,10.72,24,0,10.36,10.36,LEGIT
693,19,19,0,0,1,0,0,0,2,2,0,11.536,7,2,38.85,38.85,LEGIT
675,10,10,1,0,0,0,0,0,1,3,1,-24.024,18,0,12.95,12.95,LEGIT
386,16,16,0,0,0,0,0,0,1,2,1,38.12,23,0,11.65,11.65,LEGIT
614,16,16,0,0,1,1,1,0,1,3,1,45.88,10,2,31.08,31.08,LEGIT
690,9,9,0,0,0,1,0,0,1,3,0,25.184,20,0,49.95,49.95,FRAUD
112,1,1,0,0,1,1,0,0,1,3,0,-3.592,10,0,12.95,12.95,LEGIT
108,15,15,0,0,1,0,0,0,1,2,1,47.832,8,0,12.95,12.95,LEGIT
649,0,0,0,0,0,1,0,0,1,3,1,19.968,27,0,12.95,12.95,FRAUD
107,17,17,0,0,1,1,1,0,1,2,0,50.352,10,3,10.36,10.36,LEGIT
670,1,1,0,1,1,0,0,0,1,3,0,-7.248,10,0,12.95,12.95,FRAUD
675,12,12,0,0,1,1,0,0,2,3,1,11.768,18,0,12.95,12.95,LEGIT
369,11,11,0,0,0,0,0,0,1,4,1,-17.904,7,0,38.85,38.85,LEGIT
116,19,19,1,0,1,1,1,0,1,0,0,21.712,7,0,38.85,38.85,LEGIT
655,0,0,1,0,1,1,1,0,1,3,1,27.264,17,2,12.95,12.95,LEGIT
166,23,23,0,0,1,0,0,0,1,3,0,-52.256,6,2,12.95,12.95,LEGIT
104,19,19,0,0,1,1,0,0,1,0,0,15.664,18,1,12.95,12.95,LEGIT
685,12,12,0,0,1,1,1,0,1,3,0,7.952,8,0,12.95,12.95,LEGIT
683,12,12,1,0,1,1,0,0,1,3,1,33.336,6,1,25.9,25.9,FRAUD
606,6,6,0,0,1,0,0,1,3,0,0,-29.984,6,0,38.85,38.85,LEGIT
683,16,16,0,0,0,1,0,0,1,0,1,10.232,15,1,12.95,12.95,FRAUD
669,21,21,0,0,1,0,0,0,3,2,0,9.232,7,0,12.95,12.95,FRAUD
166,14,14,0,0,0,0,0,0,1,0,0,16.096,23,0,12.95,12.95,LEGIT
115,12,12,0,0,1,1,0,0,2,3,1,0.568,7,0,38.85,38.85,FRAUD
670,11,11,0,0,1,0,0,0,2,3,0,46.544,10,0,38.85,38.85,FRAUD
634,10,10,1,0,1,0,1,0,1,3,0,17.416,9,2,12.95,12.95,LEGIT
649,7,7,0,0,0,0,0,0,1,3,1,32.664,26,3,25.9,25.9,FRAUD
614,14,14,0,0,1,0,0,0,1,3,0,13.36,16,2,12.95,12.95,FRAUD
117,17,17,1,0,1,1,0,0,1,3,1,27.152,25,0,11.01,11.01,FRAUD
647,10,10,0,0,0,0,0,0,1,3,0,-40.112,10,0,12.95,12.95,LEGIT
675,2,2,0,0,1,0,1,0,1,3,0,21.072,6,0,12.95,12.95,LEGIT
649,16,16,0,0,1,1,1,0,2,3,0,21.224,24,2,38.85,38.85,LEGIT
119,10,10,0,0,0,0,0,0,1,2,0,-57.64,20,2,38.85,38.85,LEGIT
685,16,16,0,0,0,1,1,0,1,2,1,23.256,18,2,38.85,38.85,FRAUD
650,13,13,0,0,0,1,1,0,1,3,1,-28.456,24,0,12.95,12.95,LEGIT
672,11,11,0,0,0,1,1,0,1,0,1,-29.176,20,0,12.95,12.95,FRAUD
656,0,0,0,0,0,0,1,0,1,2,1,11.832,19,0,12.95,12.95,FRAUD
166,12,12,0,0,0,1,1,0,1,3,0,-40.664,19,0,31.08,31.08,LEGIT
685,19,19,0,0,1,1,1,0,1,3,0,14.68,12,0,38.85,38.85,LEGIT
166,20,20,0,0,1,0,0,0,1,3,0,-27.984,7,0,12.95,12.95,FRAUD
308,10,10,0,0,1,1,0,0,1,2,0,4.896,6,1,10.36,10.36,LEGIT
689,18,18,0,0,1,0,0,0,1,3,1,0.976,9,0,12.95,12.95,FRAUD
355,11,11,0,0,0,1,0,0,1,3,1,-31.12,24,0,38.85,38.85,LEGIT
649,20,20,0,0,0,0,0,0,2,0,1,-17.896,25,0,38.85,38.85,FRAUD
123,17,17,0,0,1,1,0,0,1,0,0,25.568,16,0,12.95,12.95,LEGIT
113,21,21,0,0,1,0,0,0,1,2,1,-7.888,10,0,12.95,12.95,FRAUD
685,19,19,0,0,0,0,0,0,1,3,0,-63.352,9,0,49.95,49.95,LEGIT
430,8,8,0,0,1,0,0,0,1,3,1,38.816,9,9,12.95,12.95,LEGIT
672,15,15,0,0,1,0,0,0,1,2,1,16.552,10,0,38.85,38.85,LEGIT
685,7,7,0,0,1,0,0,0,2,2,1,40.68,10,4,10.36,10.36,LEGIT
649,9,9,0,0,0,1,1,0,1,3,0,22.032,16,4,25.9,25.9,FRAUD
670,1,1,0,1,1,0,0,0,2,3,0,19.048,10,0,31.08,31.08,FRAUD
109,23,23,0,0,0,0,0,0,1,2,1,34.304,24,0,49.95,49.95,FRAUD
385,19,19,0,0,1,0,0,0,1,3,0,-34.12,9,9,12.95,12.95,LEGIT
655,10,10,0,0,0,0,0,0,1,3,0,-42.024,6,0,12.95,12.95,FRAUD
113,16,16,0,0,0,1,1,0,2,2,1,-4.032,11,5,12.95,12.95,LEGIT
649,16,16,0,0,0,1,0,0,2,3,1,-36.568,10,0,38.85,38.85,FRAUD
679,18,18,0,0,1,0,0,0,1,3,0,-11.232,8,0,12.95,12.95,FRAUD
128,22,22,0,0,1,1,0,0,1,3,0,23.696,22,4,11.01,11.01,LEGIT
685,13,13,0,0,1,1,1,0,1,2,0,21.48,22,0,25.9,25.9,FRAUD
105,12,12,0,0,0,0,1,0,1,2,0,-57.48,27,0,12.95,12.95,LEGIT
685,13,13,1,0,0,0,0,0,1,3,0,-39.016,18,1,12.95,12.95,LEGIT
649,7,7,0,0,0,0,0,0,1,3,1,15.336,18,2,12.95,12.95,LEGIT
655,22,22,0,0,1,0,0,0,1,0,1,25.112,8,0,38.85,38.85,FRAUD
683,19,19,0,0,0,0,0,0,1,3,0,18.72,22,0,38.85,38.85,FRAUD
687,14,14,0,0,1,1,0,0,1,2,0,4.752,9,9,38.85,38.85,FRAUD
672,13,13,0,0,0,0,0,0,2,3,0,-8.024,7,0,12.95,12.95,FRAUD
614,16,16,0,0,1,0,0,0,1,3,1,17.128,12,0,38.85,38.85,FRAUD
369,13,13,1,0,0,0,0,0,1,3,0,30.728,19,0,38.85,38.85,LEGIT
111,0,0,0,0,0,0,0,0,1,0,1,33.472,22,0,38.85,38.85,LEGIT
308,19,19,0,0,1,0,0,0,2,0,0,-18.096,8,0,12.95,12.95,FRAUD
601,22,22,0,0,0,0,0,0,1,3,1,39.808,29,0,12.95,12.95,LEGIT
114,22,22,1,0,1,0,1,0,1,2,1,46.504,12,2,12.95,12.95,FRAUD
685,15,15,1,0,1,0,0,0,1,3,0,30.712,8,0,38.85,38.85,FRAUD
308,7,7,0,0,0,1,1,0,1,3,1,-10.664,18,4,38.85,38.85,FRAUD
614,20,20,1,0,1,1,1,1,1,3,1,-18.28,10,2,10.36,10.36,LEGIT
127,8,8,0,0,0,1,1,0,1,2,1,32.816,8,0,49.95,49.95,FRAUD
649,15,15,0,0,0,1,1,0,1,2,0,-38.32,16,0,59.4,59.4,FRAUD
670,20,20,0,0,1,1,1,0,1,3,1,46.864,17,4,12.95,12.95,FRAUD
630,20,20,0,0,0,0,0,0,1,3,1,31.648,16,0,38.85,38.85,FRAUD
685,18,18,0,0,1,1,1,0,1,3,0,14.12,12,4,12.95,12.95,LEGIT
667,17,17,0,0,1,0,1,0,1,0,0,17.752,10,0,25.9,25.9,FRAUD
110,16,16,0,0,0,1,1,0,1,3,1,17.32,32,0,10.36,10.36,FRAUD
452,11,11,0,0,1,1,0,0,1,3,1,-30.464,8,0,38.85,38.85,LEGIT
690,19,19,0,0,0,1,0,0,1,1,1,45.168,14,0,12.95,12.95,FRAUD
683,19,19,1,0,1,0,0,0,1,3,0,8.136,6,0,25.9,25.9,FRAUD
428,18,18,0,0,1,0,0,1,1,4,1,-22.816,8,2,12.95,12.95,LEGIT
630,15,15,0,0,1,0,1,0,1,3,1,24.744,8,8,12.95,12.95,LEGIT
685,18,18,0,0,1,1,1,0,1,3,0,37.032,22,0,10.36,10.36,LEGIT
118,19,19,0,0,0,0,0,0,1,3,0,58.624,15,4,12.95,12.95,LEGIT
110,22,22,0,0,0,1,0,0,2,2,0,11.52,7,7,49.95,49.95,LEGIT
667,7,7,0,0,0,0,0,0,1,3,0,24.264,18,2,12.95,12.95,FRAUD
649,8,8,0,0,1,0,0,0,3,3,1,-37.552,10,3,12.95,12.95,FRAUD
649,13,13,0,0,0,1,0,0,1,3,1,52.072,23,0,38.85,38.85,FRAUD
672,19,19,0,0,0,0,0,0,1,3,0,21.784,19,2,38.85,38.85,LEGIT
649,14,14,0,0,1,0,0,0,1,3,0,14.192,20,2,12.95,12.95,FRAUD
103,1,1,1,0,0,1,1,0,1,3,1,36.304,20,0,38.85,38.85,LEGIT
362,10,10,0,0,1,1,0,0,1,0,0,31.288,12,0,38.85,38.85,LEGIT
667,16,16,0,0,0,0,0,0,1,3,1,-22.84,11,0,38.85,38.85,FRAUD
670,3,3,1,0,0,0,0,0,2,3,0,40.672,13,2,12.95,12.95,FRAUD
649,6,6,0,0,1,0,1,0,1,2,0,21.04,9,9,12.95,12.95,FRAUD
108,16,16,0,0,0,1,1,0,1,3,1,-28.32,9,0,10.36,10.36,LEGIT
127,10,10,0,0,1,1,1,0,2,0,1,14.144,8,0,31.08,31.08,LEGIT
685,15,15,0,0,1,1,1,0,1,3,0,12.808,28,0,25.9,25.9,LEGIT
115,10,10,0,0,1,0,0,0,1,0,0,5.208,8,2,12.95,12.95,LEGIT
685,15,15,0,0,0,1,0,0,1,3,1,-9.944,22,2,38.85,38.85,LEGIT
683,11,11,0,0,0,1,1,0,1,1,1,48.728,16,3,12.95,12.95,FRAUD
398,13,13,0,0,1,0,0,0,2,3,0,-77.424,19,0,11.01,11.01,LEGIT
125,11,11,1,0,0,0,0,0,1,3,0,23.664,9,2,38.85,38.85,FRAUD
110,2,2,0,0,1,0,0,0,1,3,1,52.088,10,2,10.36,10.36,LEGIT
106,10,10,0,0,1,1,1,0,1,2,0,33.04,7,0,38.85,38.85,FRAUD
648,14,14,0,0,0,1,0,0,1,3,1,18.04,24,0,49.95,49.95,FRAUD
672,21,21,0,0,0,0,0,0,2,2,1,-4.672,8,4,38.85,38.85,LEGIT
685,22,22,0,0,1,1,1,0,2,0,0,-75.904,12,4,49.95,49.95,LEGIT
600,8,8,1,0,0,0,0,0,1,3,0,32.04,22,0,25.9,25.9,LEGIT
655,9,9,0,0,1,0,0,0,1,0,0,28.224,7,0,12.95,12.95,FRAUD
614,14,14,0,0,1,0,0,0,2,3,0,32.32,8,0,12.95,12.95,LEGIT
667,16,16,0,0,1,1,0,0,1,3,0,11.784,11,0,38.85,38.85,FRAUD
362,14,14,0,0,0,1,0,0,1,3,1,-13.664,26,0,25.9,25.9,FRAUD
101,20,20,0,0,0,0,0,0,1,3,0,1.952,16,0,38.85,38.85,LEGIT
670,0,0,0,1,1,0,1,0,1,3,0,43.536,8,2,12.95,12.95,FRAUD
664,13,13,0,0,0,1,1,0,1,2,0,-67.184,14,0,12.95,12.95,LEGIT
420,12,12,0,0,0,0,0,0,1,3,0,39.408,26,0,12.95,12.95,FRAUD
105,15,15,1,0,0,1,0,0,1,3,0,-40.616,22,0,38.85,38.85,LEGIT
649,18,18,0,0,0,0,0,0,1,3,1,-24.904,20,0,38.85,38.85,FRAUD
128,20,20,0,0,1,1,1,0,2,2,1,27.704,6,0,25.9,25.9,LEGIT
453,12,12,1,0,0,0,0,0,1,3,0,31.24,8,1,12.95,12.95,LEGIT
667,18,18,0,0,1,1,1,0,2,2,1,11.696,21,2,12.95,12.95,FRAUD
121,13,14,1,0,1,1,1,0,1,3,1,-23.872,6,0,38.85,38.85,FRAUD
166,17,17,0,0,0,0,0,0,1,3,0,-27.328,20,0,38.85,38.85,FRAUD
117,20,20,0,0,1,1,0,0,1,2,0,14.792,6,0,38.85,38.85,FRAUD
614,21,21,0,0,1,0,0,0,1,2,0,0.976,7,0,12.95,12.95,LEGIT
667,19,19,0,0,1,1,1,0,2,2,1,11.696,21,2,12.95,12.95,FRAUD
634,12,12,0,0,0,1,1,0,1,3,1,-16.28,8,0,38.85,38.85,LEGIT
151,16,16,0,0,1,1,0,0,1,3,1,-28.96,9,9,38.85,38.85,LEGIT
685,9,9,0,0,1,1,1,0,1,3,0,-34.424,9,0,12.95,12.95,LEGIT
683,15,15,1,0,1,0,0,0,1,3,0,-27.376,14,0,38.85,38.85,FRAUD
104,17,16,0,0,1,1,0,0,1,3,0,1.8,21,3,12.95,12.95,LEGIT
649,17,17,0,0,0,0,0,0,1,2,0,-10.648,20,3,11.01,11.01,FRAUD
687,7,7,1,0,1,0,0,0,1,3,1,52.992,8,0,12.95,12.95,FRAUD
386,14,15,1,0,0,0,0,0,1,3,0,37.864,18,0,31.08,31.08,LEGIT
151,17,17,0,0,1,1,0,0,4,3,1,14.496,22,0,12.95,12.95,FRAUD
601,7,7,0,0,0,0,0,0,1,3,1,37.64,17,1,38.85,38.85,LEGIT
685,17,17,0,0,1,1,1,1,4,4,0,28.16,7,6,12.95,12.95,LEGIT
683,13,13,0,0,0,1,1,0,1,3,0,27.928,18,0,38.85,38.85,FRAUD
108,14,14,0,0,1,1,0,0,3,2,1,19.336,6,0,38.85,38.85,LEGIT
648,18,18,0,0,0,0,0,0,1,3,1,30.576,21,0,38.85,38.85,FRAUD
670,0,0,0,0,0,0,0,0,1,3,1,44.816,17,0,12.95,12.95,FRAUD
655,10,10,1,0,0,1,1,0,1,0,0,-29.456,16,0,38.85,38.85,LEGIT
683,16,16,0,0,1,0,0,0,2,3,0,29.256,7,0,12.95,12.95,FRAUD
119,16,16,0,0,0,1,1,0,1,4,1,17.296,6,0,38.85,38.85,LEGIT
649,8,8,0,0,1,1,1,0,1,2,0,7.504,7,2,49.95,49.95,FRAUD
117,13,13,0,0,1,0,0,0,1,3,0,4.352,7,2,12.95,12.95,LEGIT
634,15,15,0,0,0,0,0,0,1,3,1,29.616,19,0,12.95,12.95,LEGIT
648,16,16,1,0,1,1,1,0,2,2,0,-13.368,10,3,11.01,11.01,LEGIT
105,12,12,0,1,1,1,0,0,1,0,0,-8.832,7,0,12.95,12.95,FRAUD
614,15,15,0,0,1,1,0,0,1,2,1,-25.928,9,9,38.85,38.85,LEGIT
683,16,16,0,0,1,1,1,0,1,3,0,37.76,7,0,38.85,38.85,FRAUD
655,8,8,0,0,0,0,0,0,1,2,1,38.152,30,0,38.85,38.85,LEGIT
166,8,8,0,0,1,0,0,0,1,3,1,20.696,14,0,12.95,12.95,LEGIT
670,22,22,1,0,0,1,1,0,1,3,1,-10.12,20,0,49.95,49.95,FRAUD
127,13,13,0,0,1,1,1,0,1,3,0,51.096,34,0,12.95,12.95,LEGIT
600,8,8,0,0,0,0,0,0,1,3,1,48.752,21,0,10.36,10.36,LEGIT
430,17,17,0,0,0,1,1,0,1,3,0,3.672,7,0,10.36,10.36,LEGIT
103,18,18,1,0,1,1,1,0,1,3,1,16.92,11,0,10.36,10.36,FRAUD
656,11,11,0,0,0,1,1,0,1,0,0,-22.896,13,0,38.85,38.85,FRAUD
428,15,15,0,0,1,1,1,0,1,0,0,22.456,8,1,11.01,11.01,LEGIT
112,16,16,1,0,0,0,0,0,1,2,0,30.928,22,0,49.95,49.95,LEGIT
118,19,19,0,0,1,1,1,0,2,3,1,-23.408,8,0,33.67,33.67,LEGIT
166,12,12,0,0,1,1,0,0,1,3,1,21.968,9,4,38.85,38.85,FRAUD
398,9,9,0,0,0,0,0,0,1,3,0,21.984,27,2,12.95,12.95,LEGIT
685,16,16,0,0,0,1,1,0,2,0,1,33.08,8,1,38.85,38.85,LEGIT
679,7,7,0,0,0,1,0,0,2,3,1,19.776,10,0,38.85,38.85,FRAUD
649,5,5,0,0,1,1,1,0,2,3,0,11.92,10,0,10.36,10.36,FRAUD
672,13,13,0,0,1,1,1,0,1,2,1,8.712,17,0,12.95,12.95,FRAUD
166,19,19,1,0,1,0,0,0,1,2,1,22.76,24,0,25.9,25.9,FRAUD
693,16,16,0,0,0,0,0,0,1,3,1,12.016,28,0,11.01,11.01,FRAUD
675,14,14,0,0,0,0,0,0,1,4,1,0.096,20,2,0,0,LEGIT
649,14,14,0,0,1,0,0,0,1,3,1,20.432,7,4,12.95,12.95,FRAUD
693,11,11,0,0,0,1,1,0,1,3,0,16.168,6,4,49.95,49.95,LEGIT
602,16,16,0,0,1,0,0,0,1,3,1,15.712,6,0,12.95,12.95,LEGIT
115,19,19,0,0,1,1,0,0,1,0,0,-43,7,0,12.95,12.95,LEGIT
683,19,19,0,0,1,1,0,0,1,3,1,39.928,7,0,12.95,12.95,FRAUD
649,10,10,0,0,1,0,0,0,2,2,0,-25.16,8,4,11.01,11.01,FRAUD
428,19,19,0,0,0,0,0,0,2,2,1,35.608,7,0,11.65,11.65,LEGIT
683,7,7,0,0,1,1,1,0,1,2,1,25.928,23,0,12.95,12.95,FRAUD
647,12,12,1,0,0,1,1,0,1,1,0,47.72,21,0,49.95,49.95,FRAUD
121,13,13,1,0,1,1,0,0,1,4,0,-1.28,6,0,12.95,12.95,FRAUD
649,19,19,0,0,1,0,0,0,2,0,0,-23.048,9,9,12.95,12.95,FRAUD
398,11,11,0,0,0,1,0,0,1,3,1,-37.592,23,0,38.85,38.85,FRAUD
649,9,9,0,0,0,1,1,0,2,2,1,11.712,15,0,12.95,12.95,FRAUD
630,16,16,0,0,1,0,0,0,1,0,1,8.176,14,0,25.9,25.9,FRAUD
655,3,3,0,0,0,0,1,0,1,3,0,25.104,26,5,38.85,38.85,FRAUD
679,17,17,0,0,0,0,1,0,2,2,1,20.904,10,0,12.95,12.95,FRAUD
685,17,17,0,0,0,0,0,0,1,0,1,-50.896,20,0,38.85,38.85,FRAUD
629,15,15,0,0,0,0,0,0,2,3,0,36.024,15,0,38.85,38.85,LEGIT
669,17,17,0,0,1,0,0,0,1,2,0,11.832,6,0,25.9,25.9,FRAUD
105,14,14,0,0,0,0,0,0,1,0,1,-52.04,19,0,20.72,20.72,FRAUD
648,23,23,0,0,1,1,0,0,1,3,0,17.464,10,1,12.95,12.95,FRAUD
667,17,17,0,0,0,0,1,0,1,3,1,48.776,23,0,12.95,12.95,FRAUD
647,12,12,1,0,1,1,0,0,1,2,0,-12.704,9,9,38.85,38.85,LEGIT
669,20,20,0,0,1,1,1,0,2,2,1,16.072,12,4,12.95,12.95,FRAUD
664,16,16,1,0,0,1,1,0,1,3,1,16.848,24,0,12.95,12.95,LEGIT
104,16,16,0,0,1,0,1,0,1,3,1,-16.64,8,0,10.36,10.36,FRAUD
675,18,18,0,0,0,1,1,0,1,3,1,47.472,13,2,12.95,12.95,FRAUD
649,10,10,0,0,0,1,1,0,1,3,0,22.032,16,4,12.95,12.95,FRAUD
685,14,14,0,0,1,1,0,0,2,2,1,13.368,9,9,12.95,12.95,LEGIT
630,17,17,0,0,1,1,0,0,1,3,1,47.352,27,0,38.85,38.85,FRAUD
685,17,17,0,0,1,1,1,0,2,3,0,39.424,9,9,20.72,20.72,LEGIT
685,8,8,0,0,0,1,1,0,1,3,0,-5.88,22,0,49.95,49.95,LEGIT
672,12,12,1,0,0,0,0,0,1,1,1,18.84,14,0,38.85,38.85,LEGIT
614,1,1,0,0,1,1,0,0,1,3,0,19.08,7,0,12.95,12.95,FRAUD
398,11,11,1,0,1,0,0,0,1,3,0,39.08,12,1,38.85,38.85,LEGIT
683,16,16,0,0,0,1,1,0,1,3,1,38.288,19,2,12.95,12.95,FRAUD
